product_id,product_category_name,month_year,qty,unit_price,freight_price,total_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
919945,electronics,2022-07-24,19,808.39,105.69,15359.41,13,29,1,2315,1.1,57,6,1,1,7,2022,0.663,493,893.4,0.4,97.14,834.7,0.66,185.53,968.39,0.3,54.51,849.39
934253,electronics,2022-02-19,4,305.06,51.02,1220.24,21,45,5,3701,2.1,19,5,1,0,2,2022,0.263,4767,352.27,0.53,80.46,279.86,0.95,31.74,271.83,0.33,62.47,302.78
287823,fashion,2023-01-08,14,57.05,9.25,798.7,14,221,4,4158,2.9,22,6,1,1,1,2023,0.542,662,51.01,0.21,9.7,63.16,0.53,5.64,56.7,0.27,8.55,55.96
454982,toys,2022-02-08,18,298.23,25.4,5368.14,13,248,2,3000,2.5,1,1,0,0,2,2022,0.468,5225,309.91,0.33,25.58,353.33,0.91,78.85,278.66,0.0,29.91,301.99
468202,electronics,2022-06-15,16,208.11,14.77,3329.76,14,249,1,2513,4.7,77,2,0,0,6,2022,0.302,4152,212.11,0.51,40.38,216.29,0.77,30.99,218.19,0.21,35.86,215.39
608918,electronics,2022-01-01,16,506.11,47.81,8097.76,13,96,5,1989,2.7,19,5,1,0,1,2022,0.062,3412,547.81,0.19,87.47,598.6,0.82,67.21,494.03,0.75,62.0,538.16
583602,sports,2022-03-05,4,829.31,99.3,3317.24,14,80,2,314,4.6,60,5,1,0,3,2022,0.51,4962,773.99,0.69,51.34,821.62,0.99,42.79,959.69,0.21,237.74,881.78
195348,kitchen,2022-11-15,3,787.19,41.57,2361.57,22,100,5,1410,3.4,10,1,0,0,11,2022,0.01,2612,704.19,0.45,45.0,748.02,0.3,66.43,926.78,0.76,189.8,819.16
786399,furniture,2023-09-14,15,296.07,55.81,4441.05,19,207,4,1152,3.1,3,3,0,0,9,2023,0.39,4098,352.53,0.98,28.02,338.56,0.63,51.64,285.35,0.42,51.7,324.71
303197,furniture,2023-07-20,15,402.88,40.1,6043.2,5,77,5,381,1.6,54,3,0,1,7,2023,0.371,5640,408.11,0.25,86.56,347.8,0.26,75.05,392.71,0.08,44.93,405.95
383446,sports,2022-03-14,15,61.79,7.43,926.85,6,145,4,3750,2.1,8,0,0,0,3,2022,0.634,3316,57.54,0.4,12.43,58.6,0.85,8.82,64.09,0.83,3.54,61.09
856625,kitchen,2022-01-26,8,503.42,58.89,4027.36,5,168,1,1831,4.5,12,2,0,0,1,2022,0.987,349,450.58,0.92,77.34,549.57,0.59,57.87,539.88,0.64,113.09,486.38
720686,sports,2022-09-04,10,85.13,12.97,851.3,18,103,1,2597,4.1,27,6,1,0,9,2022,0.858,6958,90.05,0.89,4.78,77.99,0.18,18.39,94.78,0.61,5.65,78.73
456897,furniture,2023-04-22,1,846.59,187.91,846.59,9,128,2,1082,2.8,47,5,1,0,4,2023,0.975,3876,763.38,0.48,86.59,983.45,0.42,121.8,749.25,0.15,54.42,799.6
921225,kitchen,2023-06-30,6,784.23,62.64,4705.38,12,172,3,2997,4.6,2,4,0,1,6,2023,0.951,3122,716.84,0.12,93.32,798.94,0.18,65.97,680.62,0.62,114.21,753.81
454675,toys,2023-08-24,11,216.34,25.56,2379.74,21,201,4,765,4.3,10,3,0,0,8,2023,0.074,702,255.99,0.41,27.36,202.51,0.46,48.41,235.24,0.8,47.37,216.62
608945,fashion,2022-09-07,3,638.45,120.29,1915.35,7,63,5,3420,1.4,27,2,0,0,9,2022,0.282,815,549.2,0.59,91.29,625.64,0.08,80.89,649.65,1.0,85.62,702.01
321382,fashion,2022-05-03,3,524.18,30.85,1572.54,8,137,1,3718,3.4,56,1,0,0,5,2022,0.297,1931,479.83,0.25,29.96,497.61,0.97,72.89,568.98,0.67,95.48,553.06
264874,furniture,2022-01-20,1,727.18,157.07,727.18,6,55,4,1626,4.2,8,3,0,0,1,2022,0.071,6478,788.94,0.19,42.6,796.5,0.6,172.02,694.87,0.43,170.05,783.58
542448,sports,2022-04-18,4,443.82,107.57,1775.28,10,23,1,1141,4.2,23,0,0,1,4,2022,0.847,5131,410.94,0.53,68.86,394.32,0.99,42.41,403.99,0.82,42.93,415.54
606716,electronics,2022-02-17,19,196.84,33.76,3739.96,6,168,3,3922,1.4,16,3,0,0,2,2022,0.895,3010,179.85,0.18,18.51,226.13,0.17,35.22,174.98,0.05,10.29,178.1
825234,furniture,2023-09-21,14,586.66,141.56,8213.24,17,131,1,1193,1.9,25,3,0,0,9,2023,0.605,5332,612.93,0.87,114.81,529.22,0.38,118.15,660.12,0.42,62.3,528.32
451813,sports,2022-07-15,19,99.84,13.24,1896.96,19,79,2,973,2.7,21,4,0,0,7,2022,0.891,2864,109.18,0.07,22.44,94.73,0.93,9.59,98.95,0.73,13.78,99.89
905646,electronics,2023-08-24,5,538.59,71.64,2692.95,8,32,4,1768,2.0,51,3,0,0,8,2023,0.714,6245,538.98,0.99,92.82,575.94,0.69,131.81,473.42,0.36,97.27,497.39
646645,toys,2023-02-08,12,215.05,15.32,2580.6,15,237,4,4836,1.4,6,2,0,0,2,2023,0.441,2424,241.6,0.54,59.9,209.45,0.07,18.49,201.37,0.06,26.95,201.69
163102,fashion,2023-01-29,17,625.89,35.73,10640.13,11,210,5,2367,3.5,75,6,1,0,1,2023,0.15,5064,710.59,0.98,126.9,643.74,0.88,142.19,720.73,0.11,120.93,585.54
765190,fashion,2022-11-28,7,750.4,74.22,5252.8,6,235,3,1387,3.0,20,0,0,0,11,2022,0.958,3168,801.49,0.75,163.94,787.31,0.19,101.32,764.31,0.17,124.71,782.48
617338,kitchen,2023-08-22,13,125.29,18.25,1628.77,14,46,2,2617,1.6,79,1,0,0,8,2023,0.692,4788,131.83,0.15,23.49,117.85,0.26,18.81,143.92,0.83,21.24,136.65
450417,sports,2022-02-01,14,378.23,57.32,5295.22,18,23,5,1807,3.3,58,1,0,0,2,2022,0.354,1468,429.56,0.23,90.68,392.27,0.73,62.87,446.64,0.72,36.54,349.57
520545,kitchen,2022-03-09,16,668.16,62.48,10690.56,9,69,5,3356,1.2,29,2,0,0,3,2022,0.129,6626,571.45,0.11,73.21,787.61,0.71,71.66,583.59,0.76,37.12,615.62
371611,toys,2022-11-06,19,172.42,29.75,3275.98,20,43,5,2250,2.5,24,6,1,0,11,2022,0.799,2147,177.37,0.73,24.28,146.71,0.66,12.41,203.48,0.91,18.43,166.55
652853,toys,2022-10-15,12,522.88,45.09,6274.56,24,125,4,2983,4.2,75,5,1,0,10,2022,0.802,3854,468.01,0.17,54.77,553.56,0.01,106.44,512.36,0.3,53.31,537.27
610255,furniture,2023-02-03,12,614.5,70.82,7374.0,6,168,4,2237,4.6,79,4,0,0,2,2023,0.543,4874,569.98,0.71,94.22,591.19,0.25,127.16,672.51,0.74,58.85,598.44
502547,sports,2023-06-23,17,338.67,30.19,5757.39,8,64,1,2460,2.0,49,4,0,0,6,2023,1.0,4646,400.36,0.86,50.02,390.05,0.34,30.19,335.65,0.36,29.7,323.66
356677,fashion,2023-03-05,14,753.82,142.72,10553.48,10,111,3,2291,4.4,4,6,1,0,3,2023,0.386,3971,641.73,0.41,158.87,666.23,0.4,133.45,802.91,0.79,137.84,695.8
458779,toys,2022-07-07,7,474.27,72.71,3319.89,21,144,3,2030,4.6,72,3,0,0,7,2022,0.942,6102,454.09,0.66,77.47,413.19,0.07,47.67,514.31,0.7,72.47,470.29
548053,furniture,2022-08-27,12,575.49,113.5,6905.88,7,92,2,4822,3.4,38,5,1,0,8,2022,0.63,6793,520.26,0.9,60.94,570.72,0.68,96.39,515.95,0.99,51.62,522.0
524692,fashion,2023-07-04,11,152.56,9.37,1678.16,14,125,1,1402,4.9,3,1,0,0,7,2023,0.736,5393,160.13,0.75,24.28,165.65,0.89,25.99,152.7,0.76,14.84,156.47
378362,sports,2022-05-28,5,50.15,6.77,250.75,15,155,2,4046,2.0,64,5,1,1,5,2022,0.917,1454,57.45,0.13,11.84,42.74,0.99,8.49,46.25,0.01,3.64,53.39
623798,beauty,2023-01-04,10,74.15,18.05,741.5,7,239,5,3578,1.3,3,2,0,0,1,2023,0.831,5435,73.17,0.29,15.46,84.08,0.8,13.32,66.12,0.7,12.45,81.1
303892,electronics,2023-01-29,12,816.41,49.58,9796.92,5,91,5,2687,4.4,30,6,1,0,1,2023,0.289,3622,933.17,0.54,165.56,790.11,0.2,54.27,863.09,0.1,125.31,787.39
550884,kitchen,2023-07-02,18,797.9,106.66,14362.2,7,40,4,1655,3.0,6,6,1,0,7,2023,0.867,3849,801.16,0.26,40.43,935.21,0.51,98.98,868.19,0.55,158.8,849.78
209394,fashion,2023-06-06,12,732.6,42.55,8791.2,6,219,1,2470,2.4,35,1,0,0,6,2023,0.54,6602,855.8,0.51,191.46,854.96,0.92,110.79,688.75,0.16,86.57,733.61
524929,sports,2022-12-06,4,203.66,16.16,814.64,15,152,4,4262,1.2,64,1,0,0,12,2022,0.045,3789,233.48,0.95,54.16,227.56,0.07,37.41,173.63,0.49,11.63,194.2
805581,kitchen,2022-08-14,19,487.15,69.42,9255.85,23,128,1,991,1.3,11,6,1,1,8,2022,0.674,5985,444.57,0.45,99.73,539.74,0.23,45.28,579.59,0.79,124.38,447.83
836050,toys,2022-09-26,11,722.62,58.9,7948.82,12,185,4,2972,1.4,11,0,0,0,9,2022,0.5,4611,838.07,0.26,154.39,766.18,0.26,90.02,734.32,0.29,42.82,714.96
725223,toys,2022-10-28,6,616.96,94.86,3701.76,10,245,1,3847,1.7,76,4,0,0,10,2022,0.537,793,566.0,0.15,31.37,695.97,0.61,43.6,665.17,0.15,82.15,662.28
771082,sports,2022-06-10,15,130.5,30.61,1957.5,9,49,2,3206,4.9,14,4,0,0,6,2022,0.412,4963,133.32,0.9,32.02,119.06,0.95,13.63,114.36,0.31,19.1,142.18
159354,sports,2023-04-02,8,809.12,72.89,6472.96,24,217,1,806,2.1,9,6,1,0,4,2023,0.064,3565,743.26,0.23,47.24,919.15,0.48,140.12,863.39,0.17,157.91,802.97
407240,toys,2022-06-02,8,169.79,12.13,1358.32,24,166,5,2593,4.3,47,3,0,0,6,2022,0.18,3913,167.29,0.19,13.37,177.91,0.56,42.22,189.64,0.18,27.75,179.06
688824,furniture,2023-04-19,16,179.46,38.59,2871.36,17,154,3,996,1.1,22,2,0,0,4,2023,0.756,2258,214.45,0.55,37.65,201.66,0.64,17.25,155.52,0.7,32.63,169.16
820518,beauty,2023-07-03,17,813.88,115.61,13835.96,14,218,5,4649,2.3,76,0,0,0,7,2023,0.234,1461,909.75,0.46,129.51,832.46,0.85,46.22,840.94,0.7,122.71,853.6
624563,beauty,2023-12-04,10,451.62,102.3,4516.2,8,89,1,1823,4.6,13,0,0,0,12,2023,0.628,5259,471.46,0.39,94.74,483.61,0.29,60.66,406.32,0.53,88.24,408.4
868284,electronics,2022-03-28,8,354.42,39.42,2835.36,23,201,4,2165,1.7,45,0,0,0,3,2022,0.542,1889,417.3,0.58,73.71,343.63,0.63,58.94,319.48,0.25,31.75,348.62
345757,toys,2023-07-09,17,511.68,89.8,8698.56,5,151,3,4301,2.1,73,6,1,0,7,2023,0.221,833,499.35,0.57,25.39,510.94,0.93,87.64,545.03,0.53,78.76,539.26
238142,sports,2022-03-04,4,883.82,207.4,3535.28,8,235,3,2192,4.3,58,4,0,0,3,2022,0.281,3552,804.83,0.07,143.71,864.08,0.94,102.92,942.81,0.95,52.97,860.24
177742,fashion,2022-09-04,15,134.08,11.31,2011.2,18,127,5,1050,1.5,3,6,1,0,9,2022,0.384,5039,152.87,0.41,33.88,148.72,0.38,8.55,139.96,0.38,23.18,123.44
624413,kitchen,2022-05-09,12,688.55,144.7,8262.6,8,185,1,4475,1.2,15,0,0,0,5,2022,0.88,1587,588.2,0.72,129.66,633.6,0.11,148.12,708.21,0.42,92.43,753.42
698665,kitchen,2022-04-29,17,320.86,56.57,5454.62,7,134,5,3275,4.9,10,4,0,0,4,2022,0.941,2660,363.09,0.38,29.59,377.23,0.92,56.72,325.51,0.49,60.62,307.96
356780,toys,2022-05-09,8,131.83,28.03,1054.64,16,110,1,3064,2.6,73,0,0,0,5,2022,0.387,3079,113.06,1.0,13.51,150.32,0.92,30.86,134.26,0.18,26.65,119.76
805290,toys,2022-02-02,16,397.08,33.41,6353.28,5,106,2,470,3.6,16,2,0,0,2,2022,0.046,6480,377.04,0.24,27.87,457.28,0.1,59.16,384.0,0.24,52.46,389.78
765254,beauty,2023-08-24,1,507.42,69.42,507.42,10,231,1,2300,1.5,5,3,0,0,8,2023,0.601,1200,494.44,0.5,99.03,593.63,0.08,128.39,477.01,0.69,81.9,527.41
424119,sports,2022-02-14,15,209.19,15.85,3137.85,17,212,3,2350,1.9,31,0,0,0,2,2022,0.418,6443,201.13,0.67,35.3,209.74,0.19,43.4,197.26,0.16,38.74,204.33
314906,electronics,2022-10-18,2,382.58,92.59,765.16,8,71,3,1384,2.8,23,1,0,0,10,2022,0.492,1194,357.79,0.55,52.55,444.62,0.65,30.7,446.79,0.6,97.11,413.24
768084,toys,2023-05-26,13,583.04,36.46,7579.52,20,219,4,2865,3.7,13,4,0,1,5,2023,0.442,4131,517.66,0.04,56.92,586.21,0.3,35.32,550.01,0.39,39.06,549.58
704262,electronics,2023-12-24,4,531.51,33.54,2126.04,6,154,4,1300,2.2,36,6,1,0,12,2023,0.655,5933,452.38,0.51,93.83,470.69,0.24,37.61,521.45,0.31,83.21,539.88
253707,furniture,2023-09-16,19,659.15,151.36,12523.85,17,43,4,2407,4.5,72,5,1,0,9,2023,0.304,6348,739.01,0.97,153.93,571.72,0.8,122.67,676.57,0.55,158.97,607.34
329611,electronics,2022-04-11,15,757.67,83.46,11365.05,6,196,5,4027,4.1,18,0,0,0,4,2022,0.893,3887,765.19,0.41,113.43,660.88,0.24,68.67,840.97,0.23,89.82,699.79
537369,toys,2023-12-23,2,385.95,65.38,771.9,19,57,3,3702,3.2,78,5,1,1,12,2023,0.421,3552,349.93,0.12,26.2,353.45,0.96,45.65,433.03,0.31,76.09,362.43
560028,kitchen,2023-04-23,17,397.98,42.78,6765.66,20,220,1,1469,2.8,53,6,1,0,4,2023,0.342,5506,349.73,0.02,50.04,388.4,0.44,64.35,438.81,0.52,46.72,375.51
249362,furniture,2022-05-12,5,462.12,83.07,2310.6,20,124,1,1116,3.5,31,3,0,0,5,2022,0.923,6384,437.84,0.41,100.36,551.19,0.42,99.42,441.81,0.66,93.12,476.87
953780,electronics,2022-11-24,11,522.73,46.26,5750.03,10,230,2,128,3.9,54,3,0,1,11,2022,0.358,278,509.16,0.19,84.94,488.45,0.94,66.07,474.16,0.84,94.2,559.17
449783,fashion,2023-11-02,2,124.24,17.61,248.48,9,131,4,1793,1.5,28,3,0,0,11,2023,0.083,1981,125.67,0.83,25.23,145.3,0.12,20.32,141.13,0.82,33.86,133.32
443176,beauty,2022-10-14,3,301.99,47.32,905.97,24,39,1,195,4.4,17,4,0,0,10,2022,0.155,2142,267.37,0.95,29.13,342.35,0.11,39.58,349.12,0.5,66.26,309.74
154479,toys,2022-05-15,5,179.55,20.96,897.75,19,196,5,728,3.0,19,6,1,0,5,2022,0.714,5866,214.2,0.94,25.41,206.73,0.43,14.22,209.99,0.07,31.04,176.21
888163,kitchen,2023-10-01,11,365.69,36.69,4022.59,8,186,5,4894,4.7,1,6,1,0,10,2023,0.562,320,345.23,0.37,25.35,411.28,0.59,32.76,420.7,0.19,66.56,348.48
311629,sports,2023-11-27,11,876.82,68.43,9645.02,5,89,1,4292,4.8,52,0,0,0,11,2023,0.535,1053,880.72,0.45,104.42,1043.93,0.51,237.99,856.2,0.0,176.28,840.55
988249,beauty,2023-12-14,17,536.98,102.69,9128.66,12,66,4,2843,1.1,6,3,0,0,12,2023,0.082,222,589.69,0.32,49.49,478.95,0.95,117.33,485.28,0.19,95.88,531.92
546415,toys,2023-11-29,4,403.56,33.76,1614.24,18,218,3,3895,2.5,16,2,0,0,11,2023,0.164,6680,386.84,0.13,61.04,410.68,0.99,88.33,437.72,0.03,32.2,413.97
887364,furniture,2023-09-30,15,522.37,56.64,7835.55,12,199,3,2496,3.1,1,5,1,0,9,2023,0.396,417,459.1,0.56,59.11,506.69,0.04,56.32,562.75,0.71,61.8,528.14
261209,toys,2022-11-28,1,612.1,71.85,612.1,21,88,4,3046,3.2,6,0,0,0,11,2022,0.448,2005,600.95,0.19,130.5,581.18,0.17,49.79,573.39,0.55,106.94,644.13
249279,kitchen,2022-05-21,6,408.41,57.53,2450.46,15,181,3,4597,4.3,72,5,1,0,5,2022,0.377,3746,426.18,0.06,53.93,411.02,0.55,62.41,435.81,0.04,30.58,378.05
821001,toys,2023-03-27,4,419.51,79.92,1678.04,24,75,2,485,1.6,2,0,0,0,3,2023,0.503,2571,480.18,0.85,44.4,427.2,0.95,29.44,503.15,0.62,91.56,387.03
837691,electronics,2022-06-11,3,640.22,86.81,1920.66,22,61,3,1823,3.5,50,5,1,0,6,2022,0.734,817,626.63,0.8,41.89,765.11,0.28,178.27,581.95,0.81,129.59,703.06
588783,electronics,2022-12-12,12,82.95,18.6,995.4,14,172,1,683,4.8,26,0,0,0,12,2022,0.636,3008,96.33,0.93,9.68,78.19,0.37,15.92,81.5,0.03,10.07,79.9
128934,toys,2023-04-24,18,499.87,92.95,8997.66,21,211,2,3995,5.0,11,0,0,0,4,2023,0.611,5628,520.43,0.33,98.61,584.39,0.23,143.01,493.31,0.13,46.17,547.0
949349,sports,2023-11-23,13,506.18,110.19,6580.34,13,231,5,4130,1.0,24,3,0,0,11,2023,0.558,2164,557.37,0.87,97.68,459.83,0.97,101.71,468.08,0.47,103.35,484.86
453971,furniture,2022-07-31,17,688.37,133.04,11702.29,5,126,1,3636,4.9,8,6,1,1,7,2022,0.201,3710,592.38,0.4,103.07,745.34,0.15,98.21,774.98,0.04,113.38,628.43
942385,toys,2022-07-03,12,884.9,70.55,10618.8,11,52,3,3083,1.5,25,6,1,0,7,2022,0.605,3394,1029.59,0.07,228.19,846.76,0.56,95.55,971.23,0.02,210.22,886.23
883659,electronics,2023-06-21,2,722.31,177.39,1444.62,13,145,2,2437,3.1,65,2,0,0,6,2023,0.158,1868,667.92,0.46,67.17,856.76,0.02,185.78,668.82,0.58,43.89,678.59
866340,sports,2022-01-05,7,468.3,97.09,3278.1,24,176,3,215,2.0,50,2,0,0,1,2022,0.713,217,451.47,0.55,65.08,502.07,0.6,84.14,538.65,0.56,49.75,505.72
719876,furniture,2023-02-18,16,177.42,29.19,2838.72,21,243,2,3895,3.4,65,5,1,0,2,2023,0.452,5902,183.32,0.43,15.33,154.79,0.39,34.94,177.25,0.81,8.9,175.02
705924,electronics,2023-06-29,1,541.79,44.99,541.79,7,45,3,4480,1.1,56,3,0,0,6,2023,0.581,6957,642.53,0.79,60.24,635.65,0.57,73.12,564.99,0.08,78.89,535.4
579465,beauty,2023-02-07,2,755.84,63.9,1511.68,5,171,3,4832,2.0,74,1,0,0,2,2023,0.863,3665,733.91,0.35,91.14,720.19,0.08,114.72,823.65,0.9,186.49,739.15
122300,beauty,2022-10-08,16,841.2,145.42,13459.2,15,137,4,1775,2.2,9,5,1,0,10,2022,0.373,5845,779.94,0.92,149.29,988.06,0.09,140.77,972.39,0.02,174.11,775.76
449077,electronics,2023-08-28,2,748.02,99.67,1496.04,15,155,2,1082,4.7,13,0,0,0,8,2023,0.1,2585,887.34,0.07,192.32,639.35,0.09,55.4,695.2,0.3,37.24,766.46
757486,electronics,2022-09-28,19,194.4,36.0,3693.6,19,41,3,3304,3.3,33,2,0,0,9,2022,0.891,6613,220.25,0.72,24.55,180.12,0.84,28.5,205.54,0.05,11.29,180.97
831066,sports,2023-06-03,15,649.94,80.91,9749.1,10,23,4,185,3.8,42,5,1,0,6,2023,0.365,4062,703.36,0.93,91.12,615.78,0.72,41.06,705.22,0.24,136.86,668.1
603609,electronics,2022-12-05,13,795.73,121.4,10344.49,21,159,4,395,3.7,62,0,0,0,12,2022,0.407,5640,790.46,0.55,179.86,867.98,0.13,108.5,923.23,0.82,63.3,779.85
738601,beauty,2022-01-20,11,622.48,54.52,6847.28,13,65,3,4125,2.6,10,3,0,0,1,2022,0.296,4773,620.71,0.88,127.9,702.96,0.32,110.14,697.37,0.13,65.59,666.43
119570,toys,2023-01-23,2,626.6,50.78,1253.2,11,161,2,4788,1.1,9,0,0,0,1,2023,0.42,6480,741.1,0.69,139.38,670.8,0.44,53.03,733.15,0.2,139.07,629.16
521564,beauty,2022-02-06,8,465.14,30.29,3721.12,13,26,3,2077,1.4,63,6,1,0,2,2022,0.521,3999,406.6,0.01,53.44,405.47,0.1,81.39,407.62,0.61,40.67,501.27
556952,furniture,2023-11-11,16,584.17,124.97,9346.72,23,204,3,2588,2.8,44,5,1,0,11,2023,0.843,5961,651.42,0.67,77.01,585.21,0.84,51.59,583.53,0.02,86.38,528.71
903235,furniture,2023-03-16,18,286.11,46.09,5149.98,12,96,5,2767,4.8,33,3,0,0,3,2023,0.72,6542,303.39,0.66,59.07,292.66,0.36,57.28,273.87,0.6,35.35,299.01
379946,sports,2022-09-29,9,107.26,25.68,965.34,16,123,2,778,2.0,18,3,0,0,9,2022,0.513,5368,127.53,0.0,8.76,104.64,0.67,5.73,109.84,0.89,13.04,108.52
306952,electronics,2022-12-21,16,750.11,149.94,12001.76,22,99,2,1190,3.8,55,2,0,0,12,2022,0.764,2607,784.2,0.41,124.45,747.74,0.64,140.41,850.46,0.07,85.49,700.44
417140,kitchen,2023-03-29,15,850.54,173.3,12758.1,5,116,4,1562,4.3,64,2,0,0,3,2023,0.848,818,806.47,0.04,50.13,866.63,0.91,112.73,869.59,0.01,114.35,783.47
253352,kitchen,2022-07-09,2,775.44,117.72,1550.88,15,141,4,4224,4.6,3,5,1,0,7,2022,0.058,2987,870.8,0.29,152.1,809.48,0.74,168.39,668.66,0.41,57.88,812.22
602581,beauty,2022-07-30,12,320.5,68.3,3846.0,19,168,3,2246,2.2,5,5,1,0,7,2022,0.592,4909,382.99,0.99,62.69,343.2,0.03,55.73,347.67,0.85,83.77,312.52
678522,furniture,2022-11-02,12,111.37,26.55,1336.44,23,178,1,3633,4.7,62,2,0,0,11,2022,0.043,6040,130.04,0.94,8.06,102.85,0.16,12.96,95.07,0.94,10.77,101.93
821007,beauty,2022-07-08,11,273.72,53.2,3010.92,6,247,4,1052,3.4,70,4,0,0,7,2022,0.308,5428,260.9,0.68,34.95,319.05,0.44,58.31,242.03,0.8,47.39,284.4
974793,sports,2023-07-08,15,763.27,54.28,11449.05,19,61,4,4771,3.0,19,5,1,0,7,2023,0.762,4534,741.31,0.37,65.6,869.94,0.09,110.99,843.19,0.65,91.51,731.35
166244,furniture,2022-03-17,17,600.56,108.22,10209.52,21,220,5,4428,4.1,56,3,0,0,3,2022,0.791,3847,669.14,0.4,140.27,675.82,0.39,81.94,685.15,0.43,70.19,576.54
322530,fashion,2023-08-27,11,871.02,64.53,9581.22,12,158,3,2428,2.0,67,6,1,0,8,2023,0.884,6770,922.73,0.04,214.68,986.04,0.98,133.24,837.35,0.79,122.71,798.22
370640,electronics,2022-09-12,7,328.13,21.47,2296.91,19,91,3,1205,4.3,9,0,0,0,9,2022,0.498,1858,280.24,0.34,31.65,339.26,0.21,65.16,344.26,0.76,67.65,323.05
324703,kitchen,2023-02-14,19,509.78,96.13,9685.82,14,230,2,4885,3.6,15,1,0,0,2,2023,0.084,5586,458.62,0.78,25.62,603.36,0.7,104.37,530.94,0.18,26.96,551.9
844553,furniture,2022-04-26,19,717.33,155.63,13629.27,18,182,3,4059,4.2,11,1,0,0,4,2022,0.127,3949,631.19,0.52,144.88,701.61,0.26,163.69,623.69,0.72,52.53,769.01
225548,electronics,2022-10-09,14,233.57,19.1,3269.98,12,62,1,2603,4.4,63,6,1,0,10,2022,0.244,3687,213.15,0.48,46.66,232.87,0.03,11.66,243.08,0.79,49.8,225.68
126764,kitchen,2023-07-05,13,868.76,56.32,11293.88,8,60,3,1410,3.5,61,2,0,0,7,2023,0.372,2914,831.16,0.09,174.02,986.65,0.1,81.09,741.78,0.9,89.45,835.19
874506,kitchen,2022-07-17,2,545.39,123.97,1090.78,21,171,4,3144,1.1,11,6,1,0,7,2022,0.527,4516,648.21,0.92,78.61,629.46,0.1,93.67,620.1,0.73,137.09,585.35
965365,electronics,2022-04-07,8,36.87,2.82,294.96,9,187,4,1914,2.2,14,3,0,1,4,2022,0.646,6999,40.07,0.28,2.64,37.13,0.3,6.83,40.99,0.73,3.14,38.64
303757,furniture,2023-01-17,4,51.88,2.96,207.52,8,30,4,3403,4.5,53,1,0,0,1,2023,0.163,2961,45.09,0.38,11.05,59.5,0.96,4.04,49.25,0.9,10.47,48.81
399569,electronics,2022-04-29,10,797.53,154.89,7975.3,22,164,5,4179,3.5,71,4,0,0,4,2022,0.189,968,847.44,0.33,126.0,854.66,0.62,93.02,751.13,0.19,131.01,861.06
552860,sports,2022-08-18,16,591.39,129.84,9462.24,23,142,4,2499,4.6,62,3,0,0,8,2022,0.173,1067,593.07,0.33,71.95,583.0,0.12,144.42,542.03,0.55,45.37,640.12
573353,fashion,2022-11-25,5,693.87,106.09,3469.35,17,242,4,336,2.5,14,4,0,1,11,2022,0.755,1403,772.91,0.6,158.79,809.69,0.07,93.54,821.17,0.89,43.09,671.73
991784,electronics,2023-02-16,19,712.09,112.5,13529.71,16,190,3,2857,3.0,31,3,0,0,2,2023,0.302,2968,825.58,0.63,152.02,730.69,0.97,92.08,816.07,0.63,184.66,768.04
463737,furniture,2023-04-12,3,395.8,46.46,1187.4,12,229,4,4307,4.5,6,2,0,0,4,2023,0.167,228,345.46,0.6,20.17,454.06,0.17,44.39,452.48,0.93,48.77,408.75
110926,toys,2023-05-09,2,724.79,70.81,1449.58,17,27,4,1194,4.0,20,1,0,0,5,2023,0.431,2114,864.66,0.07,208.97,822.16,0.27,43.98,734.34,0.05,72.17,779.24
480480,furniture,2023-09-09,19,845.65,170.01,16067.35,17,195,3,4801,2.5,45,5,1,0,9,2023,0.248,4926,735.94,0.97,118.64,747.4,0.84,80.03,958.99,0.21,83.21,826.27
600836,sports,2022-02-18,2,179.79,39.53,359.58,15,96,3,1875,1.1,28,4,0,0,2,2022,0.369,4810,198.91,0.71,17.43,207.64,0.55,17.07,190.05,0.22,23.0,176.13
565200,kitchen,2022-09-22,14,694.8,79.38,9727.2,18,147,4,3452,4.5,48,3,0,0,9,2022,0.824,4748,810.2,0.88,43.1,630.08,0.23,79.52,663.4,0.08,102.68,695.19
561059,furniture,2022-01-01,15,297.78,31.2,4466.7,16,221,2,3539,4.1,24,5,1,0,1,2022,0.334,4750,331.46,0.16,53.18,337.94,0.66,32.61,297.97,0.62,43.37,283.7
930354,fashion,2022-01-07,7,309.7,32.07,2167.9,22,220,2,992,2.8,45,4,0,0,1,2022,0.175,716,279.59,0.93,47.2,345.14,0.37,45.13,307.59,0.4,67.74,312.01
826701,electronics,2022-06-04,2,389.1,23.39,778.2,18,71,3,291,3.2,51,5,1,0,6,2022,0.232,6574,359.06,0.72,25.11,431.13,0.58,44.79,378.65,0.24,33.88,389.81
326536,beauty,2023-03-13,6,781.44,83.0,4688.64,12,75,4,4748,1.8,16,0,0,0,3,2023,0.034,2224,675.49,0.5,107.39,916.09,0.1,213.56,730.49,0.73,145.59,732.69
419753,fashion,2023-10-15,2,49.19,2.71,98.38,18,186,3,3532,2.6,4,6,1,0,10,2023,0.901,740,44.07,0.02,6.01,52.15,0.88,5.65,48.67,0.68,11.28,53.08
